id,name,eve_echoes_market_id,cached_lowest_sell,item_type_id
2075,Trimark Armor Pump IV,11708030008,,135
2019,Imperial Navy Omnidirectional Tracking Link,11334000013,99000.00,125
2020,Federation Navy Omnidirectional Tracking Link,11334000014,115000.00,125
2078,Anti-Explosive Pump IV,11708040008,,135
2021,Sentient Omnidirectional Tracking Link ,11334000018,,125
2022,'Supervisor' Omnidirectional Tracking Link ,11334000021,1000000.00,125
2082,Anti-EM Pump IV,11708050008,,135
2083,Anti-Kinetic Pump IV,11708060008,,135
2026,'Elusive' Missile Guidance Computer ,11340000012,766000.00,123
2086,Anti-Thermal Pump IV,11708070008,,135
2027,Caldari Navy Missile Guidance Computer,11340000013,775000.00,123
2039,MK7 Tracking Disruptor,11348000008,44000.00,226
2084,MK9 Tracking Disruptor,11348000010,199999.00,226
2091,Anti-Explosive Transverse Bulkhead IV,11718010008,,136
2092,Anti-EM Transverse Bulkhead IV,11718020008,,136
320,'Citadella' 200mm Reinforced Steel Plate ,11514200021,270000.00,99
2094,Anti-Kinetic Transverse Bulkhead IV,11718030008,,136
1987,MK1 Ballistic Control System,11516000002,1000.00,120
2030,Railgun Collision Accelerator IV,11700000008,,128
2098,Anti-Thermal Transverse Bulkhead IV,11718040008,,136
2031,Railgun Ambit Extension III,11700010006,4850000.00,128
2032,Railgun Discharge Elutriation III,11700020006,800000.00,128
2034,Railgun Discharge Elutriation IV,11700020008,,128
2035,Railgun Burst Aerator IV,11700030008,,128
2036,Algid Railgun Administrations Unit III,11700040006,1730000.00,128
2073,Decomposer Burst Aerator II,11705030004,28888888.00,131
2074,Decomposer Burst Aerator III,11705030006,50000000.00,131
2076,Decomposer Algid Hybrid Administrations Unit III,11705040006,9200000.00,131
2077,Warhead Flare Catalyst I,11706000002,14888.00,132
2079,Warhead Flare Catalyst II,11706000004,375000.00,132
2040,Warhead Calefaction Catalyst I,11706010002,1490000.00,132
2046,Warhead Rigor Catalyst I,11706020002,19750.00,132
2048,Rocket Fuel Cache Partition IV,11706030008,,132
2049,Hydraulic Bay Thrusters IV,11706040008,,132
2087,Ancillary Powergrid Router III,11711020006,74999998.00,138
2080,Warhead Flare Catalyst III,11706000006,2900000.00,132
2081,Warhead Flare Catalyst IV,11706000008,,132
2042,Warhead Calefaction Catalyst II,11706010004,14000000.00,132
2044,Warhead Calefaction Catalyst III,11706010006,62000000.00,132
2045,Warhead Calefaction Catalyst IV,11706010008,,132
2047,Warhead Rigor Catalyst IV,11706020008,,132
2088,Ancillary Powergrid Router IV,11711020008,,138
2090,Targeting System Subcontroller II,11711030004,32999999.00,138
2093,Targeting System Subcontroller III,11711030006,105000000.00,138
2095,Gravity Capacitor Upgrade II,11714000004,1400000.00,139
2096,Gravity Capacitor Upgrade III,11714000006,28000000.00,139
2097,Gravity Capacitor Upgrade IV,11714000008,,139
2054,Drone Scope Chip II,11719010004,13000.00,133
2055,Drone Scope Chip III,11719010006,440000.00,133
2056,Drone Scope Chip IV,11719010008,,133
2058,Drone Speed Augmentor III,11719020006,65000000.00,133
2059,Drone Speed Augmentor IV,11719020008,,133
2061,Drone Control Range Augmentor II,11719030004,3500000.00,133
2062,Drone Control Range Augmentor III,11719030006,51500000.00,133
2063,Drone Control Range Augmentor IV,11719030008,,133
1989,MK7 Ballistic Control System,11516000008,140000.00,120
2108,Dynamic Fuel Valve I,11710000002,325000.00,137
2109,Dynamic Fuel Valve II,11710000004,1700000.00,137
2110,Dynamic Fuel Valve IV,11710000008,,137
2111,Polycarbon Engine Housing I,11710020002,1850000.00,137
2106,Higgs Anchor IV,11710040008,,137
2112,Polycarbon Engine Housing II,11710020004,20600000.00,137
2113,Polycarbon Engine Housing III,11710020006,89880000.00,137
2115,Cargohold Optimization II,11710030004,22000000.00,137
2116,Cargohold Optimization IV,11710030008,,137
2118,Higgs Anchor I,11710040002,22881.00,137
2119,Higgs Anchor II,11710040004,280000.00,137
2120,Higgs Anchor III,11710040006,5000000.00,137
2121,Warp Core Optimizer I,11710050002,1000000.00,137
2117,Miner Algid Optimizer IV,11717030008,,140
2122,Warp Core Optimizer II,11710050004,34700000.00,137
2123,Warp Core Optimizer III,11710050006,157000000.00,137
2124,Warp Core Optimizer IV,11710050008,,137
2125,Hyperspatial Velocity Optimizer II,11710060004,1700000.00,137
2126,Hyperspatial Velocity Optimizer III,11710060006,26000000.00,137
2127,Ancillary Powergrid Router I,11711020002,800000.00,138
2099,Emission Scope Sharpener I,11714010002,119000.00,139
2100,Emission Scope Sharpener II,11714010004,1300000.00,139
2101,Emission Scope Sharpener III,11714010006,18000000.00,139
2102,Emission Scope Sharpener IV,11714010008,,139
2103,Miner Efficiency Upgrade I,11717000002,264750.00,140
2104,Miner Range Controller II,11717020004,1150000.00,140
2105,Miner Range Controller III,11717020006,4000000.00,140
2150,Standard Standup Warp Disruptor,24012000002,215000000.00,144
2151,Industry Service Center,24021000002,528000000.00,145
2202,Datacore - Electromagnetic Physics,27021000003,6398.00,170
2152,Metal Scraps,27116000001,1500.00,164
2153,Reinforced Metal Scraps,27116000002,,164
2154,Tritanium,41000000000,3.00,146
2155,Isogen,41000000004,60.00,146
2156,Nocxium,41000000005,849.00,146
2157,Zydrine,41000000006,1609.00,146
2158,Megacyte,41000000007,2849.00,146
2159,Charred Micro Circuit,41400000000,200.00,164
2160,Lucent Compound,42001000007,215.00,163
2161,Glossy Compound,42001000009,158.00,163
2162,Crystal Compound,42001000010,198.00,163
2163,Reactive Gas,42001000018,143.00,163
2164,Noble Gas,42001000019,200.00,163
2165,Heavy Metals,42001000021,225.00,163
2166,Noble Metals,42001000022,123.00,163
2167,Reactive Metals,42001000023,689.00,163
2168,Toxic Metals,42001000024,576.00,163
2169,Supertensile Plastics,42001000026,255.52,163
2170,Polyaramids,42001000027,185.00,163
2171,Coolant,42001000028,324.00,163
2129,Condensates,42001000029,215.00,163
2130,Construction Blocks,42001000030,166.93,163
2131,Nanites,42001000031,680.00,163
2132,Smartfab Units,42001000033,287.00,163
2134,Suspended Plasma,42002000013,36.00,163
2135,Liquid Ozone,42002000014,115.00,163
2136,Ionic Solutions,42002000015,290.00,163
2137,Plasmoids,42002000017,2139.00,163
2138,Lv.8 Caldari Ship Debris,44010000008,2100.00,166
2139,Lv.9 Caldari Ship Debris,44010000009,8500.00,166
2140,Lv.10 Caldari Ship Debris,44010000010,9000.00,166
2141,Lv.4 Gallente Ship Debris,44020000004,7200.00,167
2142,Lv.6 Gallente Ship Debris,44020000006,9000.00,167
2143,Small Damaged ORE Hull,44040000000,4000.00,169
2172,Guristas Ship Debris,44050000000,299999999.00,169
2173,Sansha Ship Debris,44060000000,254500000.00,169
2144,Compressed Scordite,51001000005,138.00,264
2145,Pyroxeres,51002000000,249.00,149
2146,Compressed Pyroxeres,51002000003,2999.00,149
2147,Plagioclase,51003000000,19.00,248
2175,Griffin Blueprint,60100000101,16230.00,171
2176,Bantam Blueprint,60100000103,990000.00,171
2177,Condor II Blueprint,60100000108,5000.00,171
2178,Condor Interceptor Blueprint,60100000109,3333333.00,171
2179,Condor II Interceptor Blueprint,60100000110,,171
2180,Merlin Assault Blueprint,60100000112,2900000.00,171
2181,Manticore Blueprint,60100000113,,171
2182,Heron Covert Ops Blueprint,60100000117,1750000.00,171
2183,Vigil Blueprint,60100000201,16238.00,171
2185,Slasher II Interceptor Blueprint,60100000210,,171
2186,Breacher Assault Blueprint,60100000212,2000000.00,171
2187,Hound Blueprint,60100000213,,171
2188,Probe Covert Ops Blueprint,60100000217,2250000.00,171
2189,Crucifier Blueprint,60100000301,14000.00,171
2190,Inquisitor Blueprint,60100000303,190000.00,171
2191,Inquisitor II Blueprint,60100000304,800000.00,171
2192,Executioner Interceptor Blueprint,60100000309,999993.00,171
2193,Succubus Blueprint,60100001901,285000000.00,171
2194,Daredevil Blueprint,60100002001,124000000.00,171
2195,Cormorant Guardian Blueprint,60200000101,3694200.00,172
2196,Corax Blueprint,60200000105,26299.00,172
2197,Cormorant Navy Issue Blueprint,60200000107,3694000.00,172
2198,Corax Assault Blueprint,60200000108,3250000.00,172
2199,Corax Sniper Blueprint,60200000110,2750000.00,172
2200,Cormorant Covert Ops Blueprint,60200000111,,172
2201,Thrasher Guardian Blueprint,60200000201,2694200.00,172
2762,Venture II Mining Masters Emblem SKIN(permanent),80001700740,,221
1859,'Moat' Reactive Armor Hardener,11529000012,115000.00,102
1715,MK1 Reactive Shield Hardener,11536000002,490.00,94
2204,Datacore - Rocket Science,27021000011,3800.00,170
2205,Datacore - Mechanical Engineering,27021000012,88999.00,170
2206,Datacore - Laser Physics,27021000013,7999.00,170
2211,Datacore - Caldari Starship Engineering,27021000014,700000.00,170
2212,Datacore - Minmatar Starship Engineering,27021000016,519000.00,170
2213,Large Damaged ORE Hull,44040000002,,169
2207,Talwar Blueprint,60200000205,20000.00,172
2208,Thrasher Fleet Issue Blueprint,60200000207,2750000.00,172
2209,Talwar Assault Blueprint,60200000208,4000000.00,172
2210,Talwar Sniper Blueprint,60200000210,1790000.00,172
2214,Thrasher Covert Ops Blueprint,60200000211,,172
2215,Coercer Guardian Blueprint,60200000301,1300000.00,172
2217,Coercer Navy Issue Blueprint,60200000307,999998.00,172
2242,Maller II Guardian Blueprint,60300000302,3269420.00,173
2243,Arbitrator Blueprint,60300000303,2500000.00,173
2244,Augoror Blueprint,60300000305,3998000.00,173
2245,Omen Blueprint,60300000308,1500000.00,173
2246,Omen Navy Issue Blueprint,60300000310,1797000.00,173
2247,Omen Sniper Blueprint,60300000313,2500000.00,173
2248,Arbitrator Covert Ops Blueprint,60300000314,4000000.00,173
2249,Arbitrator II Covert Ops Blueprint,60300000315,7000000.00,173
2250,Thorax Guardian Blueprint,60300000401,4699000.00,173
2251,Thorax II Guardian Blueprint,60300000402,4969420.00,173
2252,Celestis Blueprint,60300000403,2200000.00,173
2259,Vexor Blueprint,60300000408,4693999.00,173
2260,Vexor Navy Issue Blueprint,60300000409,4800000.00,173
2261,Thorax Blueprint,60300000410,3694200.00,173
2262,Vexor Sniper Blueprint,60300000413,5042069.00,173
2264,Celestis II Covert Ops Blueprint,60300000415,7269420.00,173
2218,Gila Blueprint,60300001001,1650000000.00,173
2219,Cynabal Blueprint,60300001101,535000000.00,173
2220,Ashimmu Blueprint,60300001201,1000000000.00,173
2221,Stratios Blueprint,60300001601,,173
2222,Orthrus Blueprint,60300001801,,173
2223,Phantasm Blueprint,60300001901,1690000000.00,173
2224,Vigilant Blueprint,60300002001,900000000.00,173
2225,Ferox Guardian Blueprint,60400000101,20869000.00,174
2226,Ferox II Guardian Blueprint,60400000102,,174
2227,Naga Blueprint,60400000104,15415000.00,174
2228,Naga II Blueprint,60400000105,22694200.00,174
2229,Ferox Blueprint,60400000107,13000000.00,174
2230,Brutix Logistics Blueprint,60400000406,14969420.00,174
2231,Myrmidon Blueprint,60400000407,8869420.00,174
2232,Brutix Blueprint,60400000408,8869420.00,174
2233,Scorpion Blueprint,60500000101,21750000.00,175
2234,Raven Striker Blueprint,60500000102,,175
2235,Raven Blueprint,60500000103,26000000.00,175
2236,Maelstrom Striker Blueprint,60500000201,,175
2237,Tempest Blueprint,60500000202,19968994.00,175
2239,Armageddon Blueprint,60500000301,12769420.00,175
2241,Apocalypse Blueprint,60500000303,6999000.00,175
2253,Abaddon Blueprint,60500000304,,175
2254,Megathron Striker Blueprint,60500000401,,175
2255,Dominix Blueprint,60500000402,17000000.00,175
2256,Megathron Blueprint,60500000403,13180000.00,175
2257,Hyperion Blueprint,60500000404,,175
2258,Sigil II Blueprint,60600000303,,176
2266,MK7 Small Group Armor Repairer Blueprint,61540000008,5000.00,177
2267,MK9 Small Group Armor Repairer Blueprint,61540000010,34000.00,177
2268,MK5 Medium Group Armor Repairer Blueprint,61540100006,13000.00,177
2269,MK7 Medium Group Armor Repairer Blueprint,61540100008,600000.00,177
2278,MK9 Medium Group Armor Repairer Blueprint,61540100010,1500000.00,177
2280,MK7 Large Group Armor Repairer  Blueprint,61540200008,750000.00,177
2282,MK9 Large Group Armor Repairer  Blueprint,61540200010,3000000.00,177
2285,MK7 Small Group Capacitor Transmitter Blueprint,61541000008,100.00,177
2286,MK7 Medium Group Capacitor Transmitter Blueprint,61541100008,299247.00,177
2287,MK9 Medium Group Capacitor Transmitter Blueprint,61541100010,800000.00,177
2288,MK7 Large Group Capacitor Transmitter  Blueprint,61541200008,12499900.00,177
2289,MK9 Large Group Capacitor Transmitter  Blueprint,61541200010,7000000.00,177
2273,Decomposer Ambit Extension I Blueprint,61705010002,,183
2290,Railgun Collision Accelerator I Blueprint,61700000002,160000.00,183
2291,Railgun Collision Accelerator II Blueprint,61700000004,14750000.00,183
2293,Railgun Collision Accelerator III Blueprint,61700000006,88000000.00,183
2296,Railgun Ambit Extension I Blueprint,61700010002,9000.00,183
2298,Railgun Ambit Extension III Blueprint,61700010006,1900000.00,183
2270,Railgun Burst Aerator I Blueprint,61700030002,140000.00,183
2271,Decomposer Collision Accelerator II Blueprint,61705000004,,183
2272,Decomposer Collision Accelerator III Blueprint,61705000006,,183
2274,MK3 Acolyte Blueprint,64000000004,40.00,180
2275,MK5 Hornet Blueprint,64000010006,425.00,180
2276,MK7 Hornet Blueprint,64000010008,450.00,180
2277,MK9 Hornet Blueprint,64000010010,100000.00,180
2279,MK3 Hobgoblin Blueprint,64000020004,40.00,180
2281,MK5 Hobgoblin Blueprint,64000020006,500.00,180
2294,MK3 Warrior Blueprint,64000030004,400.00,180
2295,MK5 Warrior Blueprint,64000030006,2800.00,180
2297,MK7 Warrior Blueprint,64000030008,65000.00,180
2453,Maller Trainer Alien Hunter SKIN(permanent),80002001090,80000.00,236
2372,Repair Augmentor II Blueprint,61708020004,100000.00,189
2374,Trimark Armor Pump I Blueprint,61708030002,47995.00,189
2431,Caracal Trainer Holy Throne SKIN(permanent),80002500700,23000.00,210
2310,MK9 Cloaking Device Blueprint,61108000010,800000.00,179
2311,MK5 Covert Ops Cloaking Device Blueprint,61123000006,800000.00,179
2312,MK9 Small Armor Link Module Blueprint,61538000010,99000.00,178
2313,MK9 Medium Armor Link Module Blueprint,61538100010,80000.00,178
2315,MK7 Large Armor Link Module Blueprint,61538200008,89999.00,178
2317,MK9 Large Armor Link Module Blueprint,61538200010,580000.00,178
2300,Railgun Discharge Elutriation II Blueprint,61700020004,5000.00,183
2331,Decomposer Discharge Elutriation II Blueprint,61705020004,,183
2333,Decomposer Burst Aerator I Blueprint,61705030002,,183
2334,Decomposer Burst Aerator II Blueprint,61705030004,45000000.00,183
2301,Railgun Discharge Elutriation III Blueprint,61700020006,400000.00,183
2327,Laser Collision Accelerator III Blueprint,61702000006,27000000.00,184
2344,Laser Ambit Extension I Blueprint,61702010002,6300.00,184
2345,Laser Ambit Extension II Blueprint,61702010004,19500.00,184
2346,Laser Ambit Extension III Blueprint,61702010006,895000.00,184
2347,Laser Discharge Elutriation I Blueprint,61702020002,4119.00,184
2348,Laser Discharge Elutriation II Blueprint,61702020004,1000.00,184
2349,Laser Discharge Elutriation III Blueprint,61702020006,200000.00,184
2350,Laser Burst Aerator I Blueprint,61702030002,1150000.00,184
2351,Laser Burst Aerator III Blueprint,61702030006,69999999.00,184
2354,Algid Energy Administrations Unit I Blueprint,61702040002,20000.00,184
2356,Algid Energy Administrations Unit II Blueprint,61702040004,85000.00,184
2357,Algid Energy Administrations Unit III Blueprint,61702040006,,184
2358,Cannon Collision Accelerator I Blueprint,61704000002,950000.00,185
2359,Cannon Collision Accelerator II Blueprint,61704000004,15500000.00,185
2360,Cannon Ambit Extension I Blueprint,61704010002,5000.00,185
2361,Cannon Ambit Extension II Blueprint,61704010004,99000.00,185
2367,Cannon Ambit Extension III Blueprint,61704010006,5500000.00,185
2318,Cannon Burst Aerator I Blueprint,61704020002,3000000.00,185
2319,Cannon Burst Aerator II Blueprint,61704020004,39000000.00,185
2320,Cannon Burst Aerator III Blueprint,61704020006,233999000.00,185
2321,Cannon Metastasis Adjuster I Blueprint,61704030002,8000.00,185
2326,Cannon Metastasis Adjuster II Blueprint,61704030004,130000.00,185
2330,Decomposer Discharge Elutriation I Blueprint,61705020002,,183
2332,Decomposer Discharge Elutriation III Blueprint,61705020006,,183
2335,Decomposer Burst Aerator III Blueprint,61705030006,40000000.00,183
2338,Decomposer Algid Hybrid Administrations Unit III Blueprint,61705040006,,183
2352,Warhead Flare Catalyst I Blueprint,61706000002,9500.00,186
2353,Core Defense Charge Economizer III Blueprint,61707010006,6300000.00,188
2355,Core Defense Capacitor Safeguard I Blueprint,61707020002,2000.00,188
2362,Core Defense Capacitor Safeguard II Blueprint,61707020004,10000.00,188
2363,Core Defense Capacitor Safeguard III Blueprint,61707020006,1000000.00,188
2364,Core Defense Field Extender I Blueprint,61707030002,100000.00,188
2365,Core Defense Field Extender II Blueprint,61707030004,1700000.00,188
2366,Core Defense Field Extender III Blueprint,61707030006,16999999.00,188
2322,Anti-Explosive Screen Reinforcer II Blueprint,61707040004,34000.00,188
2323,Anti-Explosive Screen Reinforcer III Blueprint,61707040006,449000.00,188
2324,Anti-EM Screen Reinforcer I Blueprint,61707050002,100000.00,188
2325,Anti-EM Screen Reinforcer II Blueprint,61707050004,6999999.00,188
2336,Anti-EM Screen Reinforcer III Blueprint,61707050006,59000000.00,188
2337,Anti-Kinetic Screen Reinforcer I Blueprint,61707060002,3000.00,188
2339,Anti-Kinetic Screen Reinforcer II Blueprint,61707060004,15373.00,188
2340,Anti-Kinetic Screen Reinforcer III Blueprint,61707060006,249000.00,188
2368,Nanobot Accelerator III Blueprint,61708000006,2500000.00,189
2369,Auxiliary Nano Pump I Blueprint,61708010002,3731.00,189
2370,Auxiliary Nano Pump II Blueprint,61708010004,750000.00,189
2371,Repair Augmentor I Blueprint,61708020002,3000.00,189
2373,Repair Augmentor III Blueprint,61708020006,1500000.00,189
2375,Trimark Armor Pump II Blueprint,61708030004,7000000.00,189
2376,Trimark Armor Pump III Blueprint,61708030006,25000000.00,189
2377,Anti-Explosive Pump I Blueprint,61708040002,25000.00,189
2378,Anti-Explosive Pump III Blueprint,61708040006,27488888.00,189
2379,Anti-EM Pump I Blueprint,61708050002,3670.00,189
2380,Anti-EM Pump II Blueprint,61708050004,300000.00,189
2381,Transverse Bulkhead III Blueprint,61718000006,4500000.00,190
2382,Anti-Explosive Transverse Bulkhead I Blueprint,61718010002,2500.00,190
2383,Anti-Explosive Transverse Bulkhead II Blueprint,61718010004,9000.00,190
2302,MK9 Warrior Blueprint,64000030010,55000.00,180
2303,MK7 Infiltrator Blueprint,64000100008,,181
2304,MK9 Infiltrator Blueprint,64000100010,3250000.00,181
2305,MK5 Vespa Blueprint,64000110006,30599.00,181
2306,MK7 Vespa Blueprint,64000110008,120000.00,181
2307,MK9 Vespa Blueprint,64000110010,630000.00,181
2308,MK5 Hammerhead Blueprint,64000120006,40000.00,181
2314,MK7 Hammerhead Blueprint,64000120008,,181
2316,MK9 Hammerhead Blueprint,64000120010,1400000.00,181
2388,'Virus' Tracking Disruptor,11348000021,,226
1595,MK5 Small Shield Field Module,11537000006,150000.00,70
2438,Bellicose Alien Hunter SKIN(permanent),80002301040,,212
2447,Covetor Mining Masters Emblem SKIN(permanent),80001702590,,221
2404,Standard Standup Stasis Webifier Blueprint,74011000002,2500000.00,198
2407,Industry Service Center Blueprint,74021000002,8750000.00,199
2385,Structure Storage Bay Blueprint,77000000002,10000.00,195
2387,Structure Factory Blueprint,77000000004,10000.00,195
2408,Structure Repair Facility Blueprint,77000000005,10000.00,195
2409,Structure Reprocessing Plant Blueprint,77000000006,10000.00,195
2410,Structure Docking Bay Blueprint,77000000007,10000.00,195
2411,Structure Market Network Blueprint,77000000008,10000.00,195
2412,Structure Office Center Blueprint,77000000010,10000.00,195
2413,Structure Mission Network Blueprint,77000000011,10000.00,195
2414,Structure Electromagnetic Sensor Blueprint,77000000012,10000.00,195
2415,Structure Acceleration Coils Blueprint,77000000013,10000.00,195
2416,Structure Advertisement Nexus Blueprint,77000000014,10000.00,195
2418,Impairor Jagged SKIN(permanent),80000400020,850000.00,241
2389,Velator Edge of Edge SKIN(permanent),80001100040,200000.00,202
2390,Velator Short-distance Delivery SKIN(permanent),80001200040,,202
2435,Venture Trainer Mining Masters Emblem SKIN(permanent),80001700300,,221
2436,Venture Mining Masters Emblem SKIN(permanent),80001700310,,221
2437,Retriever Mining Masters Emblem SKIN(permanent),80001701440,,221
2439,Procurer Mining Masters Emblem SKIN(permanent),80001702180,,221
2440,Porpoise Mining Masters Emblem SKIN(permanent),80001702190,,221
2441,Orca Mining Masters Emblem SKIN(permanent),80001702600,,221
2443,Venture Wealth Explorer SKIN(permanent),80001800310,,221
2444,Retriever Wealth Explorer SKIN(permanent),80001801440,,221
2445,Porpoise Wealth Explorer SKIN(permanent),80001802190,,221
2446,Covetor Wealth Explorer SKIN(permanent),80001802590,,221
2448,Orca Wealth Explorer SKIN(permanent),80001802600,,221
2391,Tormentor Alien Hunter SKIN(permanent),80002000100,,241
2392,Magnate Alien Hunter SKIN(permanent),80002000140,,241
2393,Punisher Alien Hunter SKIN(permanent),80002000150,,241
2394,Coercer Alien Hunter SKIN(permanent),80002000220,,261
2396,Dragoon Alien Hunter SKIN(permanent),80002000360,,261
2449,Omen Alien Hunter SKIN(permanent),80002000650,,236
2450,Omen Trainer Alien Hunter SKIN(permanent),80002000690,1150000.00,236
2452,Arbitrator Alien Hunter SKIN(permanent),80002000980,,236
2454,Caracal Alien Hunter SKIN(permanent),80002100660,,210
2455,Caracal Trainer Alien Hunter SKIN(permanent),80002100700,200000.00,210
2457,Blackbird Alien Hunter SKIN(permanent),80002101000,,210
2458,Moa Trainer Alien Hunter SKIN(permanent),80002101100,200000.00,210
2398,Incursus Alien Hunter SKIN(permanent),80002200180,,202
2399,Imicus Alien Hunter SKIN(permanent),80002200190,,202
2400,Catalyst Alien Hunter SKIN(permanent),80002200240,,206
2459,Vexor Alien Hunter SKIN(permanent),80002200670,,211
2460,Thorax Alien Hunter SKIN(permanent),80002201010,,211
2420,Celestis Alien Hunter SKIN(permanent),80002201020,,211
2421,Thorax Trainer Alien Hunter SKIN(permanent),80002201110,9000.00,211
2422,Stabber Alien Hunter SKIN(permanent),80002300680,,212
2423,Stabber Trainer Alien Hunter SKIN(permanent),80002300720,200000.00,212
2425,Rupture Trainer Alien Hunter SKIN(permanent),80002301120,20000.00,212
2427,Maller Holy Throne SKIN(permanent),80002400970,,236
2428,Arbitrator Holy Throne SKIN(permanent),80002400980,,236
2430,Caracal Holy Throne SKIN(permanent),80002500660,,210
2432,Moa Holy Throne SKIN(permanent),80002500990,,210
2433,Vexor Holy Throne SKIN(permanent),80002600670,,211
2442,Thorax Holy Throne SKIN(permanent),80002601010,,211
2831,Catalyst II Interdictor,10200000403,99990001.00,243
2462,MK5 Target Painter,11330000006,70000.00,227
2395,True Sansha Tracking Disruptor,11348000018,,226
1605,Pithi C-Type Small Shield Field Module,11537000024,,70
2464,True Divine Trial,28008000005,21000000.00,222
2465,Spark of Rebellion,28008000007,12500000.00,222
2466,For Freedom,28008000008,9300000.00,222
2467,Matar Reborn,28008000009,37000000.00,222
2468,Angel or Devil,28008000010,155000000.00,222
2469,Disaster Relief,28008000011,9000000.00,222
2470,A Soldier's Way,28008000012,28500000.00,222
2471,Bad Hare Day,28008000013,190000000.00,222
2473,For Patriotism,28008000015,17300000.00,222
2474,Modern World,28008000017,23000000.00,222
2403,Standard Standup Large Missile Launcher Blueprint,74003000002,1750000.00,197
2405,Standard Standup Warp Disruptor Blueprint,74012000002,2560000.00,198
2406,Standard Standup Energy Neutralizer Blueprint,74013000002,2625000.00,198
2386,Structure Laboratory Blueprint,77000000003,10000.00,195
2419,Ibis Ghost Bird SKIN(permanent),80000700030,,201
2451,Maller Alien Hunter SKIN(permanent),80002000970,,236
2456,Moa Alien Hunter SKIN(permanent),80002100990,,210
2397,Tristan Alien Hunter SKIN(permanent),80002200120,,202
2401,Rifter Alien Hunter SKIN(permanent),80002300130,,203
2424,Rupture Alien Hunter SKIN(permanent),80002301030,,212
2426,Omen Holy Throne SKIN(permanent),80002400650,,236
2560,Bellicose Covert Ops Grimace SKIN(permanent),80505601340,,212
2559,Cyclone Grimace SKIN(permanent),80505601420,,216
2558,Bellicose Interdictor Grimace SKIN(permanent),80505601520,,212
2557,Bellicose E-War Grimace SKIN(permanent),80505601560,,212
2556,Bellicose II Covert Ops Grimace SKIN(permanent),80505601970,175000000.00,212
2554,Cyclone II Guardian Grimace SKIN(permanent),80505602430,,216
2553,Capsule Gramophone SKIN(permanent),80505700010,4999000.00,245
2546,Venture Snowfield Adventure SKIN(permanent),80506300310,50000000.00,221
2531,Raven Rosethorn SKIN (Permanent),80506502450,200000000.00,218
2514,Hurricane Logistics Rosethorn SKIN (Permanent),80506702050,119000000.00,216
2509,Cyclone II Guardian Rosethorn SKIN (Permanent),80506702430,100000000.00,216
2496,Prophecy II Guardian Heartbreaker SKIN (Permanent),80507202400,162000000.00,239
2494,Nightmare Heartbreaker SKIN (Permanent),80507302760,1900000000.00,244
22,'Nestworm' Drone Damage Amplifier ,11519000021,120000000.00,121
1628,MK7 Medium Armor Link Module,11538100008,799000.00,74
2476,Super Soft Drink,28008000019,19000000.00,222
2477,'Conqueror' Supply Chest,28009000001,1342069.00,223
2478,'Devout' Supply Chest,28009000002,13000000.00,223
2479,'Martyr' Supply Chest,28009000003,15518819.00,223
2480,'Patriot' Supply Chest,28009000004,7000000.00,223
2481,'Soldier' Supply Chest,28009000005,11990000.00,223
2482,'Hunter' Supply Chest,28009000006,26800000.00,223
2484,'Investor' Supply Chest,28009000008,13500000.00,223
2485,'Detective' Supply Chest,28009000009,17400000.00,223
2486,'Revolt' Supply Chest,28009000010,4650000.00,223
2487,'Survivor' Supply Chest,28009000011,17999888.00,223
539,Catalyst Holy Throne SKIN(permanent),80002600240,,206
2561,Talwar Assault Grimace SKIN(permanent),80505601260,,207
2555,Cyclone Guardian Grimace SKIN(permanent),80505602090,,216
2552,Capsule Fireworks SKIN(permanent),80505800010,99999999.00,245
2550,Gila Snowfield Adventure SKIN(permanent),80506002680,600000000.00,263
2549,Daredevil Snowfield Adventure SKIN(permanent),80506102650,300000000.00,256
2548,Cynabal Snowfield Adventure SKIN(permanent),80506202710,468750000.00,263
2547,Venture Trainer Snowfield Adventure SKIN(permanent),80506300300,,221
2545,Venture II Snowfield Adventure SKIN(permanent),80506300740,100000000.00,221
2544,Venture III Snowfield Adventure SKIN(permanent),80506301180,250000000.00,221
2543,Retriever Snowfield Adventure SKIN(permanent),80506301440,595000000.00,221
2542,Apocalypse Rosethorn SKIN (Permanent),80506402100,200000000.00,247
2541,Armageddon Rosethorn SKIN (Permanent),80506402110,120000000.00,247
2539,Caracal Rosethorn SKIN (Permanent),80506500660,14999999.00,210
2537,Caracal Navy Issue Rosethorn SKIN (Permanent),80506501060,66666666.00,210
2536,Caracal Sniper Rosethorn SKIN (Permanent),80506501580,14000000.00,210
2535,Drake Rosethorn SKIN (Permanent),80506501670,50000000.00,214
2534,Drake Logistics Rosethorn SKIN (Permanent),80506502030,90000000.00,214
2533,Scorpion Rosethorn SKIN (Permanent),80506502120,110000000.00,218
2532,Drake E-War Rosethorn SKIN (Permanent),80506502330,,214
2529,Vexor Rosethorn SKIN (Permanent),80506600670,90000000.00,211
2528,Vexor Trainer Rosethorn SKIN (Permanent),80506600710,19300000.00,211
2527,Vexor Navy Issue Rosethorn SKIN (Permanent),80506601070,69000000.00,211
2526,Vexor Sniper Rosethorn SKIN (Permanent),80506601590,19876543.00,211
2525,Megathron Rosethorn SKIN (Permanent),80506602140,95000000.00,219
2524,Dominix Rosethorn SKIN (Permanent),80506602150,499999998.00,219
